年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
2010,不分男女,高雄市,鼻咽,5.79,7.54
2010,不分男女,基隆市,鼻咽,3.86,5.47
2010,不分男女,新竹市,鼻咽,5.52,6.26
2010,不分男女,嘉義市,鼻咽,4.16,5.51
2010,不分男女,新北市,鼻咽,5.42,6.98
2010,不分男女,桃園縣,鼻咽,5.62,6.64
2010,不分男女,新竹縣,鼻咽,5.79,7.02
2010,不分男女,宜蘭縣,鼻咽,7.2,9.12
2010,不分男女,苗栗縣,鼻咽,6.31,7.67
2010,不分男女,彰化縣,鼻咽,5.49,6.66
2010,不分男女,南投縣,鼻咽,5.23,6.65
2010,不分男女,雲林縣,鼻咽,4.48,5.99
2010,不分男女,嘉義縣,鼻咽,5.27,7.36
2010,不分男女,屏東縣,鼻咽,6.75,8.82
2010,不分男女,澎湖縣,鼻咽,9.76,12.38
2010,不分男女,花蓮縣,鼻咽,5.55,7.38
2010,不分男女,台東縣,鼻咽,9.83,12.57
2010,不分男女,金門縣,鼻咽,2.49,3.08
2010,不分男女,連江縣,鼻咽,6.92,10.06
2010,男,全國,鼻咽,8.31,10.38
2010,男,台北市,鼻咽,7.53,9.66
2010,男,台中市,鼻咽,7.14,8.41
2010,男,台南市,鼻咽,7.35,9.64
2010,男,高雄市,鼻咽,9.35,12.01
2010,男,基隆市,鼻咽,6.07,8.27
2010,男,新竹市,鼻咽,9.22,9.7
2010,男,嘉義市,鼻咽,3.98,5.22
2010,男,新北市,鼻咽,8.27,10.38
2010,男,桃園縣,鼻咽,9.61,11.2
2010,男,新竹縣,鼻咽,8.03,9.85
2010,男,宜蘭縣,鼻咽,11.86,14.91
2010,男,苗栗縣,鼻咽,9.99,12.36
2010,男,彰化縣,鼻咽,8.89,10.58
2010,男,南投縣,鼻咽,7.08,9.22
2010,男,雲林縣,鼻咽,7.39,9.61
2010,男,嘉義縣,鼻咽,6.2,8.47
2010,男,屏東縣,鼻咽,9.3,12.24
2010,男,澎湖縣,鼻咽,13.65,18.08
2010,男,花蓮縣,鼻咽,7.9,10.31
2010,男,台東縣,鼻咽,13.94,17.39
2010,男,金門縣,鼻咽,4.76,6.02
2010,男,連江縣,鼻咽,11.13,17.41
2010,女,全國,鼻咽,2.55,3.31
2010,女,台北市,鼻咽,2.13,3.02
2010,女,台中市,鼻咽,2.68,3.31
2010,女,台南市,鼻咽,2.77,3.44
2010,女,高雄市,鼻咽,2.32,3.04
2010,女,基隆市,鼻咽,1.71,2.62
2010,女,新竹市,鼻咽,2.28,2.87
2010,女,嘉義市,鼻咽,4.32,5.78
2010,女,新北市,鼻咽,2.79,3.62
2010,女,桃園縣,鼻咽,1.76,2.01
2010,女,新竹縣,鼻咽,3.44,4.02
2010,女,宜蘭縣,鼻咽,2.37,3.1
2010,女,苗栗縣,鼻咽,2.25,2.59
2010,女,彰化縣,鼻咽,1.87,2.51
2010,女,南投縣,鼻咽,3.22,3.91
2010,女,雲林縣,鼻咽,1.33,2.04
2010,女,嘉義縣,鼻咽,4.36,6.15
2010,女,屏東縣,鼻咽,4.05,5.19
2010,女,澎湖縣,鼻咽,5.7,6.36
2010,女,花蓮縣,鼻咽,3.03,4.26
2010,女,台東縣,鼻咽,5.51,7.28
2011,不分男女,全國,鼻咽,5.31,6.83
2011,不分男女,台北市,鼻咽,4.47,5.88
2011,不分男女,台中市,鼻咽,5.07,6.34
2011,不分男女,台南市,鼻咽,5.39,7.14
2011,不分男女,高雄市,鼻咽,5.31,6.96
2011,不分男女,基隆市,鼻咽,5.86,8.16
2011,不分男女,新竹市,鼻咽,5.14,6.43
2011,不分男女,嘉義市,鼻咽,6.62,8.1
2011,不分男女,新北市,鼻咽,5.71,7.4
2011,不分男女,桃園縣,鼻咽,5.31,6.41
2011,不分男女,新竹縣,鼻咽,5.42,6.57
2011,不分男女,宜蘭縣,鼻咽,5.52,6.97
2011,不分男女,苗栗縣,鼻咽,3.81,4.8
2011,不分男女,彰化縣,鼻咽,5.33,6.75
2011,不分男女,南投縣,鼻咽,5.36,6.89
2011,不分男女,雲林縣,鼻咽,5,6.59
2011,不分男女,嘉義縣,鼻咽,4.6,6.51
2011,不分男女,屏東縣,鼻咽,7.04,9.37
2011,不分男女,澎湖縣,鼻咽,2.03,3.09
2011,不分男女,花蓮縣,鼻咽,5.54,7.13
2011,不分男女,台東縣,鼻咽,7.86,10.51
2011,不分男女,金門縣,鼻咽,3.15,3.85
2011,不分男女,連江縣,鼻咽,10.63,9.9
2011,男,全國,鼻咽,8.04,10.24
2011,男,台北市,鼻咽,7.28,9.32
2011,男,台中市,鼻咽,7.34,8.98
2011,男,台南市,鼻咽,7.39,9.64
2011,男,高雄市,鼻咽,8.73,11.23
2011,男,基隆市,鼻咽,8.67,12.02
2011,男,新竹市,鼻咽,7.74,9.6
2011,男,嘉義市,鼻咽,9.87,11.99
2011,男,新北市,鼻咽,9.29,11.75
2011,男,桃園縣,鼻咽,7.62,8.98
2011,男,新竹縣,鼻咽,8.64,10.53
2011,男,宜蘭縣,鼻咽,8.55,11.13
2011,男,苗栗縣,鼻咽,5.84,7.55
2011,男,彰化縣,鼻咽,8.17,10.48
2011,男,南投縣,鼻咽,8.18,10.41
2011,男,雲林縣,鼻咽,7.08,9.67
2011,男,嘉義縣,鼻咽,6.76,9.63
2011,男,屏東縣,鼻咽,8.97,11.93
2011,男,澎湖縣,鼻咽,2.14,4.01
2011,男,花蓮縣,鼻咽,7.88,10.39
2011,男,台東縣,鼻咽,9.39,12.58
2011,男,金門縣,鼻咽,6.16,7.6
2011,男,連江縣,鼻咽,19.41,17.14
2011,女,全國,鼻咽,2.66,3.4
2011,女,台北市,鼻咽,2.02,2.69
2011,女,台中市,鼻咽,2.94,3.73
2011,女,台南市,鼻咽,3.4,4.61
2011,女,高雄市,鼻咽,2.06,2.67
2011,女,基隆市,鼻咽,3.1,4.24
2011,女,新竹市,鼻咽,2.64,3.31
2011,女,嘉義市,鼻咽,3.68,4.35
2011,女,新北市,鼻咽,2.39,3.14
2011,女,桃園縣,鼻咽,3.12,3.8
2011,女,新竹縣,鼻咽,1.98,2.38
2011,女,宜蘭縣,鼻咽,2.48,2.66
2011,女,苗栗縣,鼻咽,1.58,1.85
2011,女,彰化縣,鼻咽,2.43,2.83
2011,女,南投縣,鼻咽,2.47,3.15
2011,女,雲林縣,鼻咽,2.63,3.22
2011,女,嘉義縣,鼻咽,2.29,3.11
2011,女,屏東縣,鼻咽,5.02,6.66
2011,女,澎湖縣,鼻咽,1.84,2.11
2011,女,花蓮縣,鼻咽,3.06,3.67
2011,女,台東縣,鼻咽,6.26,8.25
2012,不分男女,全國,鼻咽,5.16,6.77
2012,不分男女,台北市,鼻咽,4.38,6.1
2012,不分男女,台中市,鼻咽,4.6,5.81
2012,不分男女,台南市,鼻咽,4.96,6.75
2012,不分男女,高雄市,鼻咽,6.49,8.6
2012,不分男女,基隆市,鼻咽,3.65,5.04
2012,不分男女,新竹市,鼻咽,4.55,5.41
2012,不分男女,嘉義市,鼻咽,3.23,4.06
2012,不分男女,新北市,鼻咽,5.3,6.96
2012,不分男女,桃園縣,鼻咽,5.29,6.5
2012,不分男女,新竹縣,鼻咽,5.63,6.87
2012,不分男女,宜蘭縣,鼻咽,7.09,9.38
2012,不分男女,苗栗縣,鼻咽,6.12,7.62
2012,不分男女,彰化縣,鼻咽,4.66,6
2012,不分男女,南投縣,鼻咽,4.24,5.96
2012,不分男女,雲林縣,鼻咽,4.17,5.63
2012,不分男女,嘉義縣,鼻咽,3.81,5.25
2012,不分男女,屏東縣,鼻咽,6.03,8.27
2012,不分男女,澎湖縣,鼻咽,7.37,10.12
2012,不分男女,花蓮縣,鼻咽,3.6,4.77
2012,不分男女,台東縣,鼻咽,10.38,13.26
2012,不分男女,金門縣,鼻咽,4.2,5.3
2012,不分男女,連江縣,鼻咽,11.27,17.68
2012,男,全國,鼻咽,8.06,10.42
2012,男,台北市,鼻咽,7.35,9.96
2012,男,台中市,鼻咽,7.21,8.85
2012,男,台南市,鼻咽,8.01,10.69
2012,男,高雄市,鼻咽,10.28,13.33
2012,男,基隆市,鼻咽,5.64,7.9
2012,男,新竹市,鼻咽,7.22,8.07
2012,男,嘉義市,鼻咽,5.47,6.76
2012,男,新北市,鼻咽,8.56,10.94
2012,男,桃園縣,鼻咽,8.24,9.7
2012,男,新竹縣,鼻咽,8.12,10.04
2012,男,宜蘭縣,鼻咽,12.75,16.72
2012,男,苗栗縣,鼻咽,7.73,9.95
2012,男,彰化縣,鼻咽,7.58,9.61
2012,男,南投縣,鼻咽,6.36,8.98
2012,男,雲林縣,鼻咽,6.07,8.37
2012,男,嘉義縣,鼻咽,5.69,7.91
2012,男,屏東縣,鼻咽,9.1,12.25
2012,男,澎湖縣,鼻咽,6.99,9.84
2012,男,花蓮縣,鼻咽,4.73,6.39
2012,男,台東縣,鼻咽,12.17,16.13
2012,男,金門縣,鼻咽,5.79,7.01
2012,男,連江縣,鼻咽,18.37,31.02
2012,女,全國,鼻咽,2.37,3.11
2012,女,台北市,鼻咽,1.8,2.52
2012,女,台中市,鼻咽,2.18,2.81
2012,女,台南市,鼻咽,1.99,2.78
2012,女,高雄市,鼻咽,2.86,3.88
2012,女,基隆市,鼻咽,1.75,2.14
2012,女,新竹市,鼻咽,2.17,2.8
2012,女,嘉義市,鼻咽,1.05,1.45
2012,女,新北市,鼻咽,2.3,3.06
2012,女,桃園縣,鼻咽,2.57,3.27
2012,女,新竹縣,鼻咽,2.92,3.53
2012,女,宜蘭縣,鼻咽,1.23,1.78
2012,女,苗栗縣,鼻咽,4.36,5.14
2012,女,彰化縣,鼻咽,1.64,2.21
2012,女,南投縣,鼻咽,2.12,2.77
2012,女,雲林縣,鼻咽,2.13,2.64
2012,女,嘉義縣,鼻咽,1.61,2.35
2012,女,屏東縣,鼻咽,2.82,4.07
2012,女,澎湖縣,鼻咽,7.69,10.41
2012,女,花蓮縣,鼻咽,2.4,3.07
2012,女,台東縣,鼻咽,8.69,10.14
2012,女,金門縣,鼻咽,2.53,3.57
1996,不分男女,全國,食道,4.49,4.09
1996,不分男女,台北市,食道,3.8,3.72
1996,不分男女,台中市,食道,4.76,3.78
1996,不分男女,台南市,食道,2.47,2.39
1996,不分男女,高雄市,食道,3.13,2.69
1996,不分男女,基隆市,食道,8.69,7.75
1996,不分男女,新竹市,食道,5.01,4.62
1996,不分男女,嘉義市,食道,2.97,2.66
1996,不分男女,新北市,食道,6.74,4.98
1996,不分男女,桃園縣,食道,4.49,3.69
1996,不分男女,新竹縣,食道,1.97,2.17
1996,不分男女,宜蘭縣,食道,6.15,6.02
1996,不分男女,苗栗縣,食道,4.58,4.64
1996,不分男女,彰化縣,食道,5.27,5.11
1996,不分男女,南投縣,食道,4.02,4.03
1996,不分男女,雲林縣,食道,4.14,4.65
1996,不分男女,嘉義縣,食道,4.87,5.13
1996,不分男女,屏東縣,食道,3.98,4.05
1996,不分男女,澎湖縣,食道,3.89,5.55
1996,不分男女,花蓮縣,食道,7.1,7.25
1996,不分男女,台東縣,食道,6.24,6.7
1996,不分男女,金門縣,食道,9.14,10.43
1996,男,全國,食道,7.82,7.15
1996,男,台北市,食道,6.46,6.53
1996,男,台中市,食道,8.39,6.75
1996,男,台南市,食道,4.39,4.11
1996,男,高雄市,食道,5.56,4.86
1996,男,基隆市,食道,14.54,12.94
1996,男,新竹市,食道,7.51,7.31
1996,男,嘉義市,食道,5.32,4.53
1996,男,新北市,食道,11.59,8.87
1996,男,桃園縣,食道,7.09,6.52
1996,男,新竹縣,食道,3.66,4.12
1996,男,宜蘭縣,食道,12.08,11.19
1996,男,苗栗縣,食道,8.87,8.82
1996,男,彰化縣,食道,9.24,8.65
1996,男,南投縣,食道,6.11,5.95
1996,男,雲林縣,食道,7.5,7.8
1996,男,嘉義縣,食道,8.76,9.03
1996,男,屏東縣,食道,6.96,7.11
1996,男,澎湖縣,食道,5.9,8.45
1996,男,花蓮縣,食道,10.79,10.97
1996,男,台東縣,食道,10.48,10.92
1996,男,金門縣,食道,17.91,19.94
1996,女,全國,食道,0.96,0.86
1996,女,台北市,食道,1.02,0.92
1996,女,台中市,食道,0.98,0.71
1996,女,台南市,食道,0.54,0.57
1996,女,高雄市,食道,0.49,0.39
1996,女,基隆市,食道,2.45,2.21
1996,女,新竹市,食道,2.06,1.78
1996,女,嘉義市,食道,0.81,0.77
1996,女,新北市,食道,1.42,0.97
1996,女,桃園縣,食道,0.93,0.66
1996,女,宜蘭縣,食道,0.41,0.45
1996,女,彰化縣,食道,1.22,1.29
1996,女,南投縣,食道,1.82,1.92
1996,女,雲林縣,食道,0.81,1.13
1996,女,嘉義縣,食道,0.74,0.75
1996,女,屏東縣,食道,0.72,0.69
1996,女,澎湖縣,食道,1.4,2.34
1996,女,花蓮縣,食道,3.23,2.99
1996,女,台東縣,食道,1.46,1.72
1997,不分男女,全國,食道,4.35,4.12
1997,不分男女,台北市,食道,4.66,4.81
1997,不分男女,台中市,食道,4.29,3.57
1997,不分男女,台南市,食道,2.22,2.2
1997,不分男女,高雄市,食道,3.8,3.45
1997,不分男女,基隆市,食道,6.52,6.59
1997,不分男女,新竹市,食道,5.02,4.83
1997,不分男女,嘉義市,食道,5.66,5.71
1997,不分男女,新北市,食道,5.89,4.53
1997,不分男女,桃園縣,食道,4.72,3.84
1997,不分男女,新竹縣,食道,2.97,3.08
1997,不分男女,宜蘭縣,食道,4.56,4.93
1997,不分男女,苗栗縣,食道,3.31,3.57
1997,不分男女,彰化縣,食道,5.59,5.55
1997,不分男女,南投縣,食道,3.29,3.29
1997,不分男女,雲林縣,食道,3.41,3.99
1997,不分男女,嘉義縣,食道,3.99,4.4
1997,不分男女,屏東縣,食道,2.96,3.06
1997,不分男女,澎湖縣,食道,2.31,2.19
1997,不分男女,花蓮縣,食道,6.1,6.98
1997,不分男女,台東縣,食道,5.11,5.53
1997,不分男女,金門縣,食道,13.29,15.66
1997,男,全國,食道,7.71,7.34
1997,男,台北市,食道,8.32,8.88
1997,男,台中市,食道,7.78,6.62
1997,男,台南市,食道,4.11,3.87
1997,男,高雄市,食道,7.09,6.5
1997,男,基隆市,食道,10.6,10.74
1997,男,新竹市,食道,9.43,9.42
1997,男,嘉義市,食道,11.31,11.32
1997,男,新北市,食道,9.4,7.67
1997,男,桃園縣,食道,7.46,6.47
1997,男,新竹縣,食道,5.73,5.86
1997,男,宜蘭縣,食道,7.88,8.68
1997,男,苗栗縣,食道,5.92,6.11
1997,男,彰化縣,食道,10.68,10.1
1997,男,南投縣,食道,6.53,6.29
1997,男,雲林縣,食道,6.44,7.05
1997,男,嘉義縣,食道,7.48,7.67
1997,男,屏東縣,食道,5.1,5.23
1997,男,澎湖縣,食道,4.57,4.19
1997,男,花蓮縣,食道,9.99,12.06
1997,男,台東縣,食道,8.29,8.8
1997,男,金門縣,食道,24.75,26.42
1997,女,全國,食道,0.78,0.72
1997,女,台北市,食道,0.79,0.77
1997,女,台中市,食道,0.58,0.43
1997,女,台南市,食道,0.41,0.45
1997,女,高雄市,食道,0.29,0.23
1997,女,基隆市,食道,2.33,2.18
1997,女,新北市,食道,1.9,1.3
1997,女,桃園縣,食道,1.36,1.03
1997,女,宜蘭縣,食道,0.79,0.89
1997,女,苗栗縣,食道,0.59,0.75
1997,女,彰化縣,食道,0.58,0.64
1997,女,雲林縣,食道,0.43,0.56
1997,女,嘉義縣,食道,0.53,0.75
1997,女,屏東縣,食道,0.64,0.69
1997,女,花蓮縣,食道,1.23,1.2
1997,女,台東縣,食道,1.52,1.72
1997,女,金門縣,食道,2.88,4.07
1998,不分男女,全國,食道,4.52,4.39
1998,不分男女,台北市,食道,3.84,4.2
1998,不分男女,台中市,食道,4.54,3.77
1998,不分男女,台南市,食道,3.29,3.4
1998,不分男女,高雄市,食道,4,3.83
1998,不分男女,基隆市,食道,8.42,8.11
1998,不分男女,新竹市,食道,6.32,6.18
1998,不分男女,嘉義市,食道,3.57,3.42
1998,不分男女,新北市,食道,6.18,4.88
1998,不分男女,桃園縣,食道,4.42,3.76
1998,不分男女,新竹縣,食道,1.71,1.87
1998,不分男女,宜蘭縣,食道,4.52,4.94
1998,不分男女,苗栗縣,食道,3.68,3.93
1998,不分男女,彰化縣,食道,5.05,5.15
1998,不分男女,南投縣,食道,3.94,4.03
1998,不分男女,雲林縣,食道,4.5,5.21
1998,不分男女,嘉義縣,食道,3.57,4.24
1998,不分男女,屏東縣,食道,3.04,3.18
1998,不分男女,澎湖縣,食道,4.55,4.47
1998,不分男女,花蓮縣,食道,7.51,8.69
1998,不分男女,台東縣,食道,9.62,10.8
1998,不分男女,金門縣,食道,8.44,9.79
1998,男,全國,食道,7.97,7.74
1998,男,台北市,食道,6.53,7.32
1998,男,台中市,食道,8.2,6.78
1998,男,台南市,食道,6.07,6.1
1998,男,高雄市,食道,7.63,7.39
1998,男,基隆市,食道,14.42,13.74
1998,男,新竹市,食道,11.1,10.96
1998,男,嘉義市,食道,5.45,5.28
1998,男,新北市,食道,10.82,8.74
1998,男,桃園縣,食道,7.34,6.57
1998,男,新竹縣,食道,2.87,3.11
1998,男,宜蘭縣,食道,7.26,8.29
1998,男,苗栗縣,食道,6.3,6.45
1998,男,彰化縣,食道,9.64,9.48
1998,男,南投縣,食道,6.66,6.66
1998,男,雲林縣,食道,8.29,9.09
1998,男,嘉義縣,食道,6.25,7.03
1998,男,屏東縣,食道,4.98,5.25
1998,男,澎湖縣,食道,9.25,8.52
1998,男,花蓮縣,食道,11.63,14.25
1998,男,台東縣,食道,14.75,16.34
1998,男,金門縣,食道,13.14,15.17
1998,女,全國,食道,0.9,0.86
1998,女,台北市,食道,1.09,1.13
1998,女,台中市,食道,0.78,0.68
1998,女,台南市,食道,0.51,0.56
1998,女,高雄市,食道,0.09,0.08
1998,女,基隆市,食道,2.37,2.15
1998,女,新竹市,食道,1.28,1.15
1998,女,嘉義市,食道,1.65,1.53
1998,女,新北市,食道,1.31,0.94
1998,女,桃園縣,食道,0.97,0.75
1998,女,新竹縣,食道,0.43,0.49
1998,女,宜蘭縣,食道,1.4,1.34
1998,女,苗栗縣,食道,0.88,1.13
1998,女,彰化縣,食道,0.42,0.48
1998,女,南投縣,食道,1.16,1.15
1998,女,雲林縣,食道,0.78,0.85
1998,女,嘉義縣,食道,0.78,1.12
1998,女,屏東縣,食道,0.92,0.92
1998,女,花蓮縣,食道,2.28,2.39
1998,女,台東縣,食道,4.04,4.34
1998,女,金門縣,食道,3.63,4.05
1999,不分男女,全國,食道,4.58,4.57
1999,不分男女,台北市,食道,4.9,5.34
1999,不分男女,台中市,食道,5.36,4.67
1999,不分男女,台南市,食道,2.33,2.57
1999,不分男女,高雄市,食道,3.5,3.44
1999,不分男女,基隆市,食道,5.22,5.45
1999,不分男女,新竹市,食道,4.98,4.97
1999,不分男女,嘉義市,食道,5.21,5.28
1999,不分男女,新北市,食道,5.35,4.39
1999,不分男女,桃園縣,食道,4.11,3.72
1999,不分男女,新竹縣,食道,1.93,2.31
1999,不分男女,宜蘭縣,食道,6.16,6.88
1999,不分男女,苗栗縣,食道,4.72,5.18
1999,不分男女,彰化縣,食道,5.73,5.82
1999,不分男女,南投縣,食道,3.22,3.49
1999,不分男女,雲林縣,食道,4.77,5.49
1999,不分男女,嘉義縣,食道,3.88,4.62
1999,不分男女,屏東縣,食道,4.56,4.84
1999,不分男女,澎湖縣,食道,3.71,3.37
1999,不分男女,花蓮縣,食道,8.32,9.28
1999,不分男女,台東縣,食道,8.38,9.28
1999,不分男女,金門縣,食道,11.84,15.46
1999,不分男女,連江縣,食道,10.95,15.24
1999,男,全國,食道,8.14,8.11
1999,男,台北市,食道,8.43,9.47
1999,男,台中市,食道,9.65,8.48
1999,男,台南市,食道,4.57,4.9
1999,男,高雄市,食道,6.01,6.06
1999,男,基隆市,食道,9.86,10.11
1999,男,新竹市,食道,8.43,8.65
1999,男,嘉義市,食道,8.8,8.99
1999,男,新北市,食道,9.08,7.55
1999,男,桃園縣,食道,7.04,6.89
1999,男,新竹縣,食道,3.61,4.39
1999,男,宜蘭縣,食道,11.59,12.88
1999,男,苗栗縣,食道,7.98,8.5
1999,男,彰化縣,食道,10.5,10.19
1999,男,南投縣,食道,5.9,6.33
1999,男,雲林縣,食道,9.06,10.13
1999,男,嘉義縣,食道,7.13,8.08
1999,男,屏東縣,食道,8.85,9.26
1999,男,澎湖縣,食道,7.23,6.42
1999,男,花蓮縣,食道,13.27,14.85
1999,男,台東縣,食道,11.91,13.5
1999,男,金門縣,食道,19.63,22.52
1999,男,連江縣,食道,21.74,27.2
1999,女,全國,食道,0.88,0.85
1999,女,台北市,食道,1.25,1.28
1999,女,台中市,食道,1,0.75
1999,女,台南市,食道,0.11,0.11
1999,女,高雄市,食道,0.8,0.68
1999,女,基隆市,食道,0.5,0.53
1999,女,新竹市,食道,1.23,1.13
1999,女,嘉義市,食道,1.63,1.52
1999,女,新北市,食道,1.53,1.15
1999,女,桃園縣,食道,0.44,0.37
1999,女,宜蘭縣,食道,0.38,0.45
1999,女,苗栗縣,食道,1.28,1.51
1999,女,彰化縣,食道,1,1.11
1999,女,南投縣,食道,0.34,0.38
1999,女,雲林縣,食道,0.33,0.28
1999,女,嘉義縣,食道,0.49,0.75
1999,女,花蓮縣,食道,2.8,2.99
1999,女,台東縣,食道,4.01,4.37
1999,女,金門縣,食道,4.5,7.97
2000,不分男女,全國,食道,4.82,4.86
2000,不分男女,台北市,食道,4.67,5.21
2000,不分男女,台中市,食道,4.63,4.11
2000,不分男女,台南市,食道,2.51,2.66
2000,不分男女,高雄市,食道,4.43,4.37
2000,不分男女,基隆市,食道,6.01,6.18
2000,不分男女,新竹市,食道,3.15,3.53
2000,不分男女,嘉義市,食道,4.37,4.51
2000,不分男女,新北市,食道,6.6,5.69
2000,不分男女,桃園縣,食道,4.35,3.81
2000,不分男女,新竹縣,食道,1.99,2.05
2000,不分男女,宜蘭縣,食道,6.73,7.74
2000,不分男女,苗栗縣,食道,3.57,4.29
2000,不分男女,彰化縣,食道,5.59,5.8
2000,不分男女,南投縣,食道,3.43,3.69
2000,不分男女,雲林縣,食道,4.91,5.78
2000,不分男女,嘉義縣,食道,4.12,4.98
2000,不分男女,屏東縣,食道,4.72,5.18
2000,不分男女,澎湖縣,食道,5.73,7.82
2000,不分男女,花蓮縣,食道,7.62,9.05
2000,不分男女,台東縣,食道,10.09,11.41
2000,不分男女,金門縣,食道,7.78,11.15
2000,不分男女,連江縣,食道,13.22,14.85
2000,男,全國,食道,8.75,8.77
2000,男,台北市,食道,8.1,9.17
2000,男,台中市,食道,8.95,7.88
2000,男,台南市,食道,4.83,4.99
2000,男,高雄市,食道,8.02,7.96
2000,男,基隆市,食道,11.53,11.55
2000,男,新竹市,食道,5.5,6.38
2000,男,嘉義市,食道,8.89,8.97
2000,男,新北市,食道,11.74,10.21
2000,男,桃園縣,食道,7.18,6.51
2000,男,新竹縣,食道,3.51,3.48
2000,男,宜蘭縣,食道,11.87,13.71
2000,男,苗栗縣,食道,6.14,7.14
2000,男,彰化縣,食道,10.03,10.16
2000,男,南投縣,食道,6.71,7.07
2000,男,雲林縣,食道,9.76,10.69
2000,男,嘉義縣,食道,7.46,8.76
2000,男,屏東縣,食道,8.69,9.5
2000,男,澎湖縣,食道,11.4,14.93
2000,男,花蓮縣,食道,13.2,16.03
2000,男,台東縣,食道,17.85,19.73
2000,男,金門縣,食道,15,21.5
2000,男,連江縣,食道,21.43,26.38
2000,女,全國,食道,0.77,0.76
2000,女,台北市,食道,1.24,1.35
2000,女,台中市,食道,0.27,0.25
2000,女,台南市,食道,0.18,0.22
2000,女,高雄市,食道,0.7,0.6
2000,女,基隆市,食道,0.4,0.53
2000,女,新竹市,食道,0.55,0.55
2000,女,新北市,食道,1.42,1.08
2000,女,桃園縣,食道,1.13,0.95
2000,女,新竹縣,食道,0.46,0.48
2000,女,宜蘭縣,食道,1.23,1.34
2000,女,苗栗縣,食道,0.82,1.13
2000,女,彰化縣,食道,0.92,1.11
2000,女,雲林縣,食道,0.19,0.29
2000,女,嘉義縣,食道,0.62,0.75
2000,女,屏東縣,食道,0.43,0.46
2000,女,花蓮縣,食道,1.04,1.2
2000,女,台東縣,食道,1.53,1.76
2001,不分男女,全國,食道,5.38,5.61
2001,不分男女,台北市,食道,4.5,5.24
2001,不分男女,台中市,食道,6.04,5.43
2001,不分男女,台南市,食道,3.66,4
2001,不分男女,高雄市,食道,5.49,5.71
2001,不分男女,基隆市,食道,5.6,5.88
2001,不分男女,新竹市,食道,4.88,4.55
2001,不分男女,嘉義市,食道,7.01,7.46
2001,不分男女,新北市,食道,7.45,6.65
2001,不分男女,桃園縣,食道,4.61,4.2
2001,不分男女,新竹縣,食道,3.56,3.59
2001,不分男女,宜蘭縣,食道,4.3,4.94
2001,不分男女,苗栗縣,食道,2.51,3.03
2001,不分男女,彰化縣,食道,6.31,6.62
2001,不分男女,南投縣,食道,4.84,5.72
2001,不分男女,雲林縣,食道,5.32,6.46
2001,不分男女,嘉義縣,食道,5.15,6.75
2001,不分男女,屏東縣,食道,4.57,5.28
2001,不分男女,澎湖縣,食道,2.83,3.25
2001,不分男女,花蓮縣,食道,8.61,9.91
2001,不分男女,台東縣,食道,10.19,11.45
2001,不分男女,金門縣,食道,7.25,10.53
2001,男,全國,食道,9.88,10.19
2001,男,台北市,食道,8.13,9.61
2001,男,台中市,食道,11.18,10.11
2001,男,台南市,食道,6.63,7.1
2001,男,高雄市,食道,10.18,10.53
2001,男,基隆市,食道,10.35,10.5
2001,男,新竹市,食道,9.8,8.94
2001,男,嘉義市,食道,13.22,14.11
2001,男,新北市,食道,13.42,12.08
2001,男,桃園縣,食道,8.16,7.74
2001,男,新竹縣,食道,6.91,6.86
2001,男,宜蘭縣,食道,7.86,8.73
2001,男,苗栗縣,食道,4.7,5.44
2001,男,彰化縣,食道,12.17,12.34
2001,男,南投縣,食道,8.69,9.91
2001,男,雲林縣,食道,10.56,12.23
2001,男,嘉義縣,食道,9.58,12.12
2001,男,屏東縣,食道,7.53,8.65
2001,男,澎湖縣,食道,4.4,4.16
2001,男,花蓮縣,食道,14.33,16.1
2001,男,台東縣,食道,17.78,19.08
2001,男,金門縣,食道,14.5,20.21
2001,女,全國,食道,0.79,0.83
2001,女,台北市,食道,0.82,0.97
2001,女,台中市,食道,0.81,0.65
2001,女,台南市,食道,0.68,0.77
2001,女,高雄市,食道,0.7,0.67
2001,女,基隆市,食道,0.91,1.05
2001,女,嘉義市,食道,0.78,0.75
2001,女,新北市,食道,1.37,1.12
2001,女,桃園縣,食道,0.63,0.47
2001,女,宜蘭縣,食道,0.69,0.89
2001,女,苗栗縣,食道,0.24,0.38
2001,女,彰化縣,食道,0.4,0.47
2001,女,南投縣,食道,0.82,1.16
2001,女,嘉義縣,食道,0.58,0.75
2001,女,屏東縣,食道,1.37,1.61
2001,女,澎湖縣,食道,1.11,2.26
2001,女,花蓮縣,食道,2.58,3
2001,女,台東縣,食道,2.17,2.64
2002,不分男女,全國,食道,5.47,5.82
2002,不分男女,台北市,食道,4.94,5.94
2002,不分男女,台中市,食道,5.94,5.58
2002,不分男女,台南市,食道,3.71,4.05
2002,不分男女,高雄市,食道,6.01,6.34
2002,不分男女,基隆市,食道,8.27,8.94
2002,不分男女,新竹市,食道,4.33,4.75
2002,不分男女,嘉義市,食道,4.45,4.85
2002,不分男女,新北市,食道,5.98,5.36
2002,不分男女,桃園縣,食道,4.74,4.41
2002,不分男女,新竹縣,食道,2.99,3.31
2002,不分男女,宜蘭縣,食道,6.33,7.11
2002,不分男女,苗栗縣,食道,5.04,5.71
2002,不分男女,彰化縣,食道,6.39,6.99
